fuente,categoria,nombre,imagen_url,mean_R,mean_G,mean_B,mean_L,mean_a,mean_b,contrast_L
OpenFoodFacts,Condimentos,Maille Moutarde Fine De Dijon L'Originale Verrine 165g,https://images.openfoodfacts.org/images/products/871/210/087/2273/front_fr.36.400.jpg,129.3987,122.7409,102.7735,49.6593,-0.2175,11.2019,32.6458
OpenFoodFacts,Condimentos,Sel de mer,https://images.openfoodfacts.org/images/products/318/328/001/2875/front_fr.106.400.jpg,97.5391,68.6232,62.5255,31.4193,12.4773,8.6762,25.1195
OpenFoodFacts,Condimentos,Barilla sauce tomates cuisinees 400g,https://images.openfoodfacts.org/images/products/807/680/957/0596/front_fr.95.400.jpg,140.8123,86.8489,100.0503,45.93,26.2539,6.8349,24.9243
OpenFoodFacts,Condimentos,Sauce pizza star 350 g,https://images.openfoodfacts.org/images/products/611/118/400/6413/front_fr.13.400.jpg,129.7018,107.3561,104.269,46.8621,8.7763,5.6932,22.001
OpenFoodFacts,Condimentos,Sel Fin,https://images.openfoodfacts.org/images/products/318/328/001/7337/front_en.129.400.jpg,129.9637,123.3698,113.0792,50.3519,1.8477,5.378,31.5482
OpenFoodFacts,Condimentos,Kikkoman Sojasauce,https://images.openfoodfacts.org/images/products/871/503/511/0809/front_en.167.400.jpg,84.2698,81.8489,91.7527,33.8197,4.2125,-4.9462,29.6549
OpenFoodFacts,Condimentos,TOMATO KETCHUP,https://images.openfoodfacts.org/images/products/000/005/045/7250/front_en.48.400.jpg,127.755,100.2427,86.6746,44.7249,11.1062,13.5284,20.852
OpenFoodFacts,Condimentos,Tomato Ketchup,https://images.openfoodfacts.org/images/products/405/648/947/0847/front_es.86.400.jpg,120.5474,95.905,81.5742,41.9452,8.5253,13.0737,27.0851
OpenFoodFacts,Condimentos,Sauce Arrabiata,https://images.openfoodfacts.org/images/products/800/106/000/1329/front_fr.82.400.jpg,136.6402,87.2149,60.5561,42.6624,18.736,24.9648,17.1266
OpenFoodFacts,Condimentos,Secret d'arômes plein sud,https://images.openfoodfacts.org/images/products/301/136/000/2884/front_en.105.400.jpg,149.149,170.9298,95.7974,67.113,-17.6011,35.5046,19.5451
OpenFoodFacts,Condimentos,Pesto alla Genovese,https://images.openfoodfacts.org/images/products/376/007/753/8482/front_fr.19.400.jpg,163.0467,162.2424,141.7511,65.4951,-2.3675,11.6127,25.2822
OpenFoodFacts,Condimentos,Houmous bio,https://images.openfoodfacts.org/images/products/329/207/000/8551/front_fr.61.400.jpg,158.5393,149.4074,127.8447,61.9303,0.9393,12.5019,17.7794
OpenFoodFacts,Condimentos,Vinaigrette Balsamique Ciboulette - Echalotes,https://images.openfoodfacts.org/images/products/326/547/972/4001/front_fr.51.400.jpg,173.343,167.5272,119.0831,66.9092,-2.9802,23.0743,31.6586
OpenFoodFacts,Condimentos,Sauce basilic aux tomates fraîches de saison,https://images.openfoodfacts.org/images/products/303/835/901/1481/front_en.42.400.jpg,157.9058,135.3904,93.8284,58.1604,4.5604,28.0886,26.9989
OpenFoodFacts,Condimentos,Sauce apéritif Guacamole,https://images.openfoodfacts.org/images/products/841/007/642/1449/front_en.73.400.jpg,159.889,156.6582,74.4761,63.9892,-7.0457,42.4881,21.219
OpenFoodFacts,Condimentos,Sriracha Sauce Hot Chilli Sauce,https://images.openfoodfacts.org/images/products/871/060/503/0051/front_en.75.400.jpg,165.396,139.7769,121.9483,59.796,8.7664,14.9572,27.0455
OpenFoodFacts,Condimentos,Mayonnaise,https://images.openfoodfacts.org/images/products/366/060/308/1843/front_fr.38.400.jpg,167.6555,171.9794,130.0389,68.5101,-7.2913,22.0638,29.6906
